acc_max,acc_mean,acc_std,gyro_max,gyro_mean,gyro_std,acc_skew,acc_kurtosis,acc_energy,gyro_energy,file,label,activity,t_start,t_end,binary_class
-0.5585480652564315,0.11002739824558488,-0.5511861034746838,-0.5210746397376531,-0.4447042312881151,-0.5145503267113365,-0.365973828122293,-0.7428482174381359,-0.047876289235884745,-0.45507443644506745,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,0.591289,2.564783,Fall
-0.6080165188605433,-0.1094841494806999,-0.6502598262931574,-0.7035620500950627,-0.6192499871961797,-0.6095959593678428,-0.7368088031796868,-0.5735853244011759,-0.24025624522470054,-0.4859573618046754,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,1.589988,3.564779,Fall
-0.1323489935090714,-0.07109565464711397,-0.35841590323274064,-0.4881894467841812,-0.6213663782307313,-0.5402600009789746,-1.2596590512910708,3.5505128689284744,-0.1936759534840994,-0.48339047783239025,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,2.591526,4.564791,Fall
-0.1323489935090714,-0.03195618683187129,-0.24700903752240613,-0.4881894467841812,-0.5926262255842937,-0.5446944023391839,-0.4311125687717042,1.0126392805818982,-0.15110357749326156,-0.48003053754602004,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,3.589703,5.564791,Fall
-0.29308800907699784,-0.054710735296651755,-0.3550298733842269,-0.6107277989028327,-0.625656636281511,-0.5953465588817007,0.7665353229798851,-0.0765397916884981,-0.17933324494814343,-0.48620174134600364,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,4.591483,6.564818,Fall
-0.41211418610485406,-0.08654856229050417,-0.48553619611586063,-0.6107277989028327,-0.6314654409704036,-0.5613997718108986,0.6087337284019455,0.017495464891498242,-0.21460022266599274,-0.48551334126867574,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,5.591104,7.564821,Fall
-0.5241363790680739,0.005843326705454891,-0.634124508807292,-0.6471664258965459,-0.6548789814725625,-0.5551147723251119,0.5032440626733585,0.30051920961870504,-0.14056771869955711,-0.4878105173031793,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,6.589384,8.564775,Fall
-0.6119924942568155,-0.014337328045631273,-0.6923997975500283,-0.6812921558092587,-0.6812240685573823,-0.6095196647975148,-0.636599138093812,-0.36237851360326273,-0.1591596221942964,-0.49258692290211437,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,7.589502,9.564783,Fall
-0.6119924942568155,-0.011009168730306666,-0.6996159168002823,-0.7783530527345464,-0.7051667655876144,-0.7316942375131946,-0.5880734793283581,-0.24458345083127797,-0.15639831569111484,-0.4976888518488895,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,8.59116,10.564827,Fall
-0.6424669170901439,0.023656466929026617,-0.7274631979969697,-0.8002012440340476,-0.7161109668886788,-0.770459706665456,-0.9314363454194441,-0.4370629759435755,-0.1268282081861438,-0.498994666291164,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,9.591335,11.591857,Fall
-0.6510100912258147,0.012239539614379295,-0.7286929332815869,-0.8245326682258829,-0.7212695661941321,-0.7824464381365952,-1.0593075083379555,-0.6169528373238374,-0.13669384695480216,-0.49947717576236406,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,10.590944,12.604841,Fall
-0.6510100912258147,0.006070188843032475,-0.7328634860038017,-0.8245326682258829,-0.7242166591019709,-0.7782164137791605,-0.9576715993580985,-0.5442116134191899,-0.1420556071551574,-0.49968671067847714,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,11.604813,13.604783,Fall
-0.6510100912258147,0.0039626447863212785,-0.7381588095290922,-0.8266266776603003,-0.7258332016177452,-0.784255983476414,-0.8258544731101917,-0.3921014985267359,-0.14391881882478155,-0.49984212944794526,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,12.624813,14.604813,Fall
-0.6510100912258147,0.019446625369913553,-0.7377731681732489,-0.8217184782847446,-0.7173713781537563,-0.7872121045574562,-1.118473802520183,-0.32035260012173516,-0.13055463152538915,-0.49918680329616283,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,13.624783,15.604807,Fall
-0.6510100912258147,0.018322675478280787,-0.7355631226759192,-0.8217184782847446,-0.7266797463928812,-0.7806397420192436,-1.703737819615532,-0.027493440259501085,-0.13150634396095465,-0.4998901530014388,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,14.624841,16.604832,Fall
-0.640794378588302,-0.02024962360638114,-0.7268289511042515,-0.8085142630844345,-0.7180572003473186,-0.7616086027440566,-1.0399772779092098,-0.2672381879123232,-0.1646956396011638,-0.49908442382482876,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,15.624806,17.604814,Fall
-0.5999135958932234,0.005914160588640331,-0.6941145246841743,-0.7988339270315595,-0.7096447343437351,-0.746076271569512,-1.0482392146777726,0.33633499872376843,-0.14172049714263732,-0.4982440926233577,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,16.624821,18.604839,Fall
-0.5461716855065853,-0.467756453343043,-0.392019448339402,-0.2456374377548637,-0.37673360836753583,-0.11990557907788756,-1.6982475781191433,-0.2806622024009573,-0.5350056078388455,-0.40776216102024776,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,17.624827,19.60479,Fall
-0.6124898251681679,0.2784007370886313,-0.7133623377462848,-0.7935370278375629,-0.716517923740482,-0.7328642879731656,-0.3688932514577191,-0.5825050169631771,0.0941701428720835,-0.49864840344219985,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,0.64475,2.618417,Fall
-0.6126556186547938,0.30177063153046235,-0.7220921823171313,-0.7935370278375629,-0.7182338267069367,-0.7282225982631535,-0.6277405575021762,-0.4376439002201711,0.11442419202893372,-0.49872289165298916,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,1.64502,3.618434,Fall
-0.6269448912686078,0.3056921234017105,-0.729967653594818,-0.7963011371750258,-0.7202607421409053,-0.7589446848506536,-0.9267822651649891,-0.30891820677324716,0.11776188775365837,-0.4992375244524286,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,2.64462,4.618414,Fall
-0.6124898251681679,0.3016009522571457,-0.7314968292908731,-0.8169125283895349,-0.7146873033728215,-0.7813294490398752,-0.27367378840276874,-0.4686814818417678,0.11418291281991517,-0.49894294219815705,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,3.644836,5.618436,Fall
-0.6124898251681679,0.29410913340754824,-0.7274036146711595,-0.8137645796314678,-0.7294157038807788,-0.7501530379850405,-0.3337474630025069,-0.4904107703014923,0.10769518297748379,-0.4998639892958944,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,4.646078,6.618411,Fall
-0.5977671375893228,0.31365915043756076,-0.717146789068801,-0.8000121760185658,-0.7225943834466372,-0.7335136859756077,-0.18610382689908497,-0.3874999793135243,0.12483941121812368,-0.4991414221768478,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,5.64427,7.618472,Fall
-0.5977671375893228,0.3271715759240762,-0.7158135102243222,-0.8000121760185658,-0.7106791362452346,-0.7601390461715868,-0.46853678615676503,-0.38789222588638805,0.13663528365890962,-0.49846871367432366,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,6.645133,8.618462,Fall
-0.6124898251681679,0.2723982727795176,-0.7217716563062418,-0.822080792737238,-0.7290069388227497,-0.7812061145703434,-0.5995243554259945,-0.5481779064128083,0.08884859587322913,-0.5000709206787604,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,7.644756,9.618473,Fall
-0.6126556186547938,0.26571288428445955,-0.7229342653563922,-0.8035363006720265,-0.7282644953670969,-0.7626985377504291,-0.724413970341208,-0.44030031084324,0.08301768165533512,-0.4998926398318916,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,8.644657,10.618455,Fall
-0.6332784224575743,0.15854126571709537,-0.719981135959838,-0.7150260044040622,-0.6524831979146658,-0.6642569546863004,-0.39548839204849084,-0.7620789105063503,-0.010049071022362644,-0.49133774114310347,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,12.042969,14.018477,Fall
-0.6149775953449276,0.13565759685028933,-0.7111143700429448,-0.8043261493719964,-0.697378672259006,-0.75429278766364,-0.3407114875728682,-0.3862636619181367,-0.02978034855967491,-0.4972737594600795,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,13.044851,15.018461,Fall
-0.6149775953449276,0.09801001557331958,-0.7132206301168073,-0.8043261493719964,-0.7044246945452747,-0.7673465760644963,-0.25315030072367817,-0.22477751317930478,-0.06240665937885118,-0.4979982093842073,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,14.04275,16.018429,Fall
-0.6332784224575743,0.09350353364860073,-0.7214855245406985,-0.8046871243889582,-0.7211573952737665,-0.7431065569388725,-0.4261261951729264,-0.6451446057615874,-0.06640117072811913,-0.4991470939326501,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,15.042816,17.018414,Fall
-0.6196264192792784,0.15483542290297195,-0.7167619491382785,-0.7874032991737973,-0.7244994739833984,-0.7309204459430655,-0.21794020150001112,-0.6764824494987152,-0.01322591394107194,-0.49925541781995125,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,18.34301,20.318418,Fall
0.06701237996993441,0.23582599888013772,-0.29163046648736696,-0.3546619255606349,-0.6521699998315662,-0.5103671164997666,2.1431038320229288,2.635248392915795,0.07686506182542678,-0.48537882396966425,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,19.342839,21.318429,Fall
1.029688836160395,-0.6507056714764032,1.0701386161880924,2.7286927257767597,0.472962254980836,2.3547543218204443,1.1648729564801612,0.4443538801520484,-0.4192318007126305,0.7416199943451999,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,20.342946,22.318414,Fall
2.092002282152729,2.422864793371729,2.4890354707207645,2.7286927257767597,2.228842856521804,2.7158874419482304,0.6558277186613379,-0.4721136026734702,2.909094248059664,2.5222217419195823,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,21.342888,23.318429,Fall
2.092002282152729,5.138962848812511,1.5044435865417922,2.2977616722408407,1.3467186415081196,2.330650487457818,1.4239279391103907,0.32710786034915984,5.098220511462543,1.3588136145417409,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,22.342712,24.31847,Fall
-0.011405751933541866,3.711529360313071,-0.40071429872900566,-0.14843817152463945,-0.4194546434770141,-0.2002152698857708,-0.08820610337345014,-0.3739495527677612,3.265195551766395,-0.4256017416396507,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,23.343087,25.342989,Fall
-0.10463165636617655,3.5522154547160367,-0.5849209706895353,-0.6133557410871994,-0.6097356490735533,-0.5899876343497079,-0.003504128042611532,-0.04827619385508626,3.1021444240735288,-0.4840925247101082,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,24.344604,26.342667,Fall
-0.23634871235533592,3.5161340335160016,-0.6565875543124589,-0.6201886338929523,-0.6737374694774442,-0.6596111380626606,-0.491532122765212,-0.6888091840548418,3.0653761534995825,-0.49338558519406317,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,25.358415,27.344992,Fall
-0.21037278088298092,3.4841163820732644,-0.66239582895791,-0.6201886338929523,-0.7071808779106703,-0.6874133218405554,-0.6096582513426645,-0.3544846494148122,3.034398583942013,-0.4970909455937648,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,26.358444,28.342741,Fall
-0.21037278088298092,3.470955284680106,-0.6687140169938711,-0.7862992326102166,-0.7187962060301948,-0.7572337459217173,-0.7469729792745617,-0.2745582181399596,3.021597381463659,-0.4991054041580828,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,27.35845,29.343268,Fall
-0.2452967808187996,3.472373986175805,-0.7032810530081176,-0.8246693702415471,-0.7355387804967252,-0.7817923848960509,-0.1158947977384548,-0.5113124234482056,3.0223882410932155,-0.5005617927892831,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,28.358419,30.342895,Fall
-0.2452967808187996,3.4653158409045126,-0.7052786949328432,-0.8209028335282885,-0.7319503617085563,-0.7774780828005636,-0.229384140588815,-0.5654099155240645,3.0155654012382596,-0.5002731379760269,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,29.359309,31.343369,Fall
-0.274378334173675,3.4501513210441273,-0.7044233218024084,-0.8209028335282885,-0.7263963694889021,-0.7851049999997797,-0.410437032651917,-0.7031232050851829,3.0009814134932853,-0.49988928515702313,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,30.358482,32.342747,Fall
-0.274378334173675,3.415078867785609,-0.7111761085356063,-0.8310918118219202,-0.7320934589856782,-0.7950808614808161,-0.3423261016836661,-0.597634312324128,2.9671621110295336,-0.5003560319708082,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,31.35847,33.344578,Fall
-0.2752814422161261,3.3951039082103462,-0.7069988395741883,-0.8379713722498973,-0.7340564028534592,-0.7932555316374224,-0.48172043303648515,-0.5988896870400091,2.9480206271142584,-0.5004970644685445,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,32.358414,34.343888,Fall
-0.27362591404410963,3.3750767760736244,-0.7071211581436249,-0.826287234304444,-0.7284694601891487,-0.7885061074813546,-0.3217108523004863,-0.6365299230130586,2.9287853123954757,-0.5000617524365123,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,33.358444,35.344577,Fall
-0.24052178467907975,3.373094991473991,-0.698484886289612,-0.826287234304444,-0.7242774178310768,-0.7913076232103791,-0.03711590703720175,-0.4368839829056761,2.9270025271288573,-0.49974856422038333,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,34.358477,36.343353,Fall
-0.24052178467907975,3.368538871654444,-0.6846009325110248,-0.803619725138978,-0.7191211227246953,-0.773507988286464,-0.23737529167020927,-0.42877865642975227,2.922847162973583,-0.4992569614796393,FallingForwards_p4_1_35sek_20260206_115209.parquet,1,Fall,35.358436,37.344553,Fall
-0.1926647649215712,-0.5725162696006258,-0.3193106242929551,-0.3084544559038251,-0.3710833162919567,-0.35190968227857833,0.23376786824199666,1.40144302505828,-0.6186356625639169,-0.4295735553837527,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,0.195515,2.17064,Fall
-0.1926647649215712,-0.3596267552488708,-0.3059533946995741,-0.3084544559038251,-0.4265793777605809,-0.3422370576295405,-0.28224362887184984,1.0752594968872038,-0.436831778570299,-0.4402328438101356,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,1.196776,3.17064,Fall
-0.4919872845354808,-0.26323311334946603,-0.563519658858028,-0.33920934470568975,-0.527673173326655,-0.49066374077604114,-0.7285997965550446,0.2318404465090966,-0.36947466605331714,-0.46804404906713215,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,2.197078,4.17064,Fall
-0.31737228286630836,-0.20520767003117318,-0.4961986630223257,1.6453026757123594,0.2822945501888847,2.123745375119496,2.867037717668005,2.408147281420463,-0.316969629291316,0.5222310429764085,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,3.197025,5.170614,Fall
-0.11687756717819948,0.3391435876901224,-0.18921056006591386,1.6453026757123594,1.0944305822146077,2.085545658290052,1.023547832509502,-0.20569945295041972,0.17604422113153945,1.0180226904779108,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,4.195406,6.170593,Fall
-0.27844407424328604,0.062397476815818934,-0.2867699491923872,0.1588965823226426,0.10588512920475388,0.14614545308129817,-0.5853289013249743,-0.4679415463830064,-0.07307656217756246,-0.22039903765718813,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,9.295181,11.270588,Fall
-0.27844407424328604,-0.12833953069322662,-0.33019046990476936,0.17511338576864555,0.18148265193640334,0.26450091055673386,0.061316832959241105,-0.288029061628283,-0.24083263444624212,-0.16789320992179918,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,10.295104,12.27064,Fall
-0.5979322008311235,-0.145286427540553,-0.6502581793365257,-0.6172084342003078,-0.6090862970634405,-0.5812468218551615,-0.06016889316189079,-0.4775597183873423,-0.2710059399737514,-0.4836734594752649,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,16.495477,18.47062,Fall
-0.6394569579240886,-0.1894713481194893,-0.6864019104219837,-0.7826077140837944,-0.707112586451298,-0.6970911532485341,-0.7445455931165706,-0.41712510643301287,-0.3096106134163253,-0.49728220768145137,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,17.495384,19.470657,Fall
-0.6144798924489926,-0.18728652799463033,-0.6510937672538332,-0.740990758010854,-0.7331091267847166,-0.7083592214275468,-1.453343699248927,0.13106810316459774,-0.307050372920654,-0.49955789201227513,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,18.495783,20.470647,Fall
-0.14366695787564204,3.5005550657017714,-0.6231968453625042,-0.774016763528965,-0.7105057661215378,-0.7401619719397401,0.42776118967115306,-0.04587600920073818,3.0511674889686318,-0.49824755197709625,FallingForwards_p4_2_35sek_20260206_115310.parquet,1,Fall,24.196915,26.170587,Fall
-0.6651297764306093,-0.06742171545121155,-0.7295755897703896,-0.7940130353175638,-0.7203076908801805,-0.7239937279977081,-0.8689877042067216,-0.7150406398964794,-0.20535118632037386,-0.49882710335819347,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,0.318221,2.292017,Fall
-0.6545343246177313,-0.09154990345663035,-0.7288919555179919,-0.7561560256961076,-0.6996507287584096,-0.7090612446853102,-0.8201977891160337,-0.5195296622211402,-0.2261011982957565,-0.4968611500116292,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,1.318627,3.291969,Fall
-0.6417977999276928,-0.13924079939237088,-0.7097004757356422,-0.7561560256961076,-0.7037627623942573,-0.6919113673019957,0.050527743575848334,-0.43781684803369286,-0.2668639802189768,-0.4968931004075461,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,2.316339,4.291995,Fall
-0.6251137587613262,-0.15445042332138834,-0.6980523062308563,-0.7898037595468779,-0.7238093131820158,-0.7109887856808365,0.23576708192156243,-0.336253998531535,-0.2797590135008334,-0.49889476693103096,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,3.316239,5.291956,Fall
-0.3721522721865597,0.047589851511392264,-0.5010815420976374,-0.031119332833961396,-0.28075380143243445,0.13327162404422252,1.8985174556716848,0.6141375703942678,-0.09972451037333958,-0.3495856476118129,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,4.316362,6.291995,Fall
-0.30748721964294184,0.6226687373134255,-0.346304455258436,-0.031119332833961396,-0.06397370652420892,0.0018205154091226405,0.3966170674998125,-0.6307885668483428,0.41113059711620586,-0.3055361337029165,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,5.316335,7.29199,Fall
-0.21407254235751144,0.627538935486166,-0.185461371600708,-0.061427633009420175,-0.16959801277587136,-0.12437131767520117,-1.0799549371853887,0.2986105524469929,0.4291997289914087,-0.35536721260971005,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,6.316623,8.29199,Fall
-0.21407254235751144,0.1449862099154209,-0.23648156814988747,-0.061427633009420175,-0.24840870431826223,-0.1346202692392398,-0.7464987530000193,0.569005076455686,0.002752131455990928,-0.37870189707264157,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,7.316247,9.291995,Fall
-0.4328163346203942,-0.0027933167559413092,-0.5294111166189169,-0.5641405971708964,-0.5139251003048695,-0.5808979293877887,0.2773587536948161,0.3004007273982711,-0.14448180364582186,-0.47015056067371397,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,8.316586,10.292013,Fall
-0.586232895363724,-0.013729484346056206,-0.6758645498256456,-0.6891245318435054,-0.6202418300596364,-0.6362958989495967,0.08599796688353649,-0.35362193057755203,-0.1583553581642435,-0.4869390013468509,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,9.32034,11.291987,Fall
-0.39106642366764244,0.07549280202388438,-0.5675930970110165,-0.5894989666115019,-0.6255735302073732,-0.569406639850102,1.2421630344703893,0.9401568856459085,-0.07837130037541575,-0.485171065765183,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,10.318155,12.291984,Fall
-0.39106642366764244,0.08374671481768374,-0.5738260420496712,-0.5894989666115019,-0.6350858471639987,-0.5612775458413777,1.3259581535407392,1.1543827603811907,-0.07145462971695388,-0.48591970994679046,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,11.317082,13.291995,Fall
-0.6443076896443121,-0.07974353120999714,-0.711332908596115,-0.7825018200074703,-0.7252108851053836,-0.7421233753417028,-0.5634439778408598,-0.6723395980618522,-0.21575300110906998,-0.4994529769075016,FallingForwards_p4_3_35sek_20260206_115411.parquet,1,Fall,14.816851,16.792005,Fall
0.29759938288818527,0.09573985902153419,0.06327417196877616,0.23364348817347938,-0.2077133534781971,0.07144067256703532,0.9499428515786542,0.5246824350321296,-0.0053843396480530836,-0.33984505383775027,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,0.61028,2.584041,Fall
0.29759938288818527,0.16794491512438725,0.11295722209757941,-0.026886618750515724,-0.015373935312588967,-0.14118232817247656,0.717422782522466,0.15656798824131474,0.06431854295659155,-0.30695547273337936,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,1.611029,3.584044,Fall
-0.3144800155827884,-0.3549745221643277,-0.32334837789941573,-0.026886618750515724,-0.19950427309668278,-0.0807712061765645,0.9280540106520143,-0.014585387228715557,-0.43421792047263,-0.35871895470160403,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,2.61072,4.584034,Fall
-0.6199587271760031,-0.573104349166168,-0.5764742990262975,-0.5805413562995446,-0.5223202747424821,-0.596161441103527,-0.3092864448301498,-0.6359512465655639,-0.6334743339184068,-0.47207029334813394,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,3.610765,5.584044,Fall
-0.5139768717640095,-0.4697550129625421,-0.5059361892293118,-0.6126944720502673,-0.55438083225328,-0.5921239881933255,-0.9158552736334373,0.5368063690624728,-0.5430348437388793,-0.47676327448504074,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,4.610535,6.584051,Fall
-0.5139768717640095,-0.5039584314639727,-0.49427507345883515,-0.5464084114008781,-0.5344975171443702,-0.5076673984499974,-0.6806645305927188,0.28024331845555095,-0.5715057904027738,-0.4700085001304536,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,5.610277,7.584034,Fall
-0.6101695829798484,-0.56364163815171,-0.5777627762858892,-0.5464084114008781,-0.5040240382271916,-0.5320220639160524,0.06134766042008323,-0.6787790295438471,-0.625512120020875,-0.4663974225036763,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,6.609196,8.584044,Fall
-0.6065267505148185,-0.5221419441107182,-0.5880965951359262,-0.622097119061863,-0.5047589671657655,-0.5702344429173493,-0.16522908475056383,-0.7033022730293217,-0.5907142963205585,-0.4682287701400213,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,7.610557,9.58404,Fall
-0.6065267505148185,-0.4836275466852863,-0.6310693681626146,-0.622097119061863,-0.5679664036802566,-0.5066640567775742,0.016783626642938827,-0.4887794634818717,-0.5593077859469658,-0.4748426209194804,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,8.610291,10.584062,Fall
-0.6639508120420949,-0.502621399164342,-0.6846223084183966,-0.636547287395968,-0.6650614952038085,-0.609480985063417,-0.07023035039781678,-0.4515640462911089,-0.576559249391613,-0.49100173010415005,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,9.610551,11.584026,Fall
-0.7018905374030641,-0.5134892642093256,-0.7150042818370879,-0.7464680254945533,-0.6936581840679426,-0.6979678440605743,-0.20860438077536134,-0.560663838692459,-0.5862104177522554,-0.49612514085254983,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,10.61058,12.584059,Fall
-0.7018905374030641,-0.5245962595902062,-0.718127354173836,-0.8120880091075762,-0.7261744392647633,-0.7556664611519271,-0.26229227921684645,-0.42382560311564416,-0.5956605201053845,-0.4996705480487582,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,11.608826,13.584012,Fall
-0.7039355732875584,-0.5013005643447902,-0.7233884857333472,-0.8120880091075762,-0.7216796785196125,-0.762965564780585,-0.15402862906383924,-0.417511120340962,-0.575969455769576,-0.49938394402187786,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,12.610772,14.584012,Fall
-0.7039355732875584,-0.5166759557801696,-0.7178591845285868,-0.7662628756855135,-0.7094438917933342,-0.7095095586912537,-0.38363989534311765,-0.4819358757387929,-0.5889449154544388,-0.4977075189913029,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,13.610291,15.584012,Fall
-0.7068349213420564,-0.5438012989181619,-0.7161451811240699,-0.7662628756855135,-0.7005882521872061,-0.699668877349595,-0.32909757648277377,-0.5638985911852484,-0.6119066535124684,-0.4967715070588898,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,14.610908,16.584032,Fall
-0.7114451189129455,-0.5430306792226212,-0.7217401117358863,-0.7949539670212274,-0.7128540177421319,-0.7322115524151491,-0.27924623003238835,-0.4741051260610063,-0.6113168598904286,-0.49834055986040426,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,15.608907,17.584008,Fall
-0.6766047349800766,-0.5189150364696729,-0.716023122878348,-0.7614639284936259,-0.7013110336264434,-0.719320492872864,0.12333084558785425,-0.2393055570489314,-0.5908215315245643,-0.4971759345805261,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,16.610023,18.584067,Fall
-0.48926842092150274,-0.8793105653461593,-0.33550183500938097,-0.26535568251267094,-0.5468016720329845,-0.2826350997808657,-2.028985643032446,0.20469093044253853,-0.8780510254577032,-0.4557138641398198,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,17.610257,19.584012,Fall
-0.07854158035988756,-0.9905580943851873,-0.013438750721693395,1.9895208009766732,0.6868644136756968,1.89929625563844,0.2710335348347966,-0.24930389642917053,-0.9385718937192398,0.6368285425478014,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,18.609054,20.58404,Fall
0.9196795150719053,-0.2507337725736973,0.776321833778469,2.3862536477757605,1.9539520233639094,2.84585637337787,1.223147066505201,0.5726689327057971,-0.1620281639014912,2.2767013851569935,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,19.608651,21.584034,Fall
0.9196795150719053,-0.8474554975709654,0.8000335140952507,2.3862536477757605,0.9546189806494416,2.684273544856755,1.2966339966927833,0.8447101631439023,-0.6611276121517501,1.241616092709158,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,20.610376,22.584072,Fall
-0.3860955973151473,-1.6930919992061984,-0.004225851449228336,-0.040971269771747365,-0.31615430457229965,-0.1849558496152394,-1.854909360799449,1.090578720303515,-1.5161272981012253,-0.4014279927310333,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,21.608688,23.584053,Fall
-0.4083631951192319,-1.6433088248923973,-0.18222323409986194,-0.040971269771747365,-0.5117803820337571,-0.29327753209224133,-0.6350433349803375,-0.1765303919085666,-1.4958866533448765,-0.45125861861879807,Fallingbackwards_p1_1_35sek_20260205_113403.parquet,1,Fall,22.610327,24.584066,Fall
