acc_max,acc_mean,acc_var,acc_std,gyro_max,gyro_mean,gyro_var,gyro_std,acc_skew,acc_kurtosis,acc_spec_energy,acc_spec_entropy,gyro_spec_energy,gyro_spec_entropy,file,label,activity,t_start,t_end,binary_class
0.9093659962269157,0.9928228844412784,0.00012511899155408246,1.6295593348038264,0.5460919956647428,0.6597076553440484,14.11720254853141,0.9383422315741764,-0.280879783902726,-1.333199177951896,828.8948568644345,0.7310520649171545,161273.56007345647,0.9338756057808847,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,0.591289,1.564814,Fall
0.4963757754446884,0.978228678088533,4.100689958692712e-05,0.6401848928643117,0.5460919956647428,0.6346180031801298,13.867259282968456,0.9226202589733159,0.9921511443061362,-0.17583708803021736,798.9181251488561,-1.910984237821158,152570.56901435865,1.5949863841177685,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,1.091226,2.064835,Fall
-0.007529860939494661,0.9743946537202275,2.3259715452195034e-06,-0.3691657927547143,0.1485418298607798,0.07602666551841511,1.7455150657205223,-0.20804445175442446,-0.005121973552525331,-0.028445127305804174,796.5626649281569,0.031890366392273974,73499.86414609349,0.4193881444949135,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,1.589988,2.564783,Fall
0.08118623312341233,0.9767084592349721,4.2682329455076375e-06,-0.25726490972541644,-0.15404393901257138,-0.133441779848994,2.285339097196021,-0.118373106664444,0.04918552575482906,-1.0285963194781336,800.8399826890808,0.1476467702707016,49441.02059017353,-0.629398780582656,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,2.089738,3.064821,Fall
0.11125273033472345,0.9793807001900917,2.37435752113308e-06,-0.3659006850873961,-0.4795962422258815,-0.516107859257261,1.4788489729307384,-0.25750259158702854,-0.7378341318150407,-0.20140496287841536,805.2878661283451,0.11002143841679271,26145.828689535083,0.8106459998537553,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,2.591526,3.564779,Fall
0.42267721691565846,0.9792265645913626,1.3034836484456106e-05,0.06226656161844857,-0.08299648703168071,-0.4085636456408334,5.969841980429642,0.3200168410415768,0.7436825525244208,2.13354384345621,806.7869069623416,1.0222406754296118,24425.45104956936,-0.46380446120954705,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,3.091218,4.064776,Fall
0.42267721691565846,0.9763477237479389,2.56813808049521e-05,0.3637758179857196,0.005114810673192227,-0.027250017420883916,4.704584982447958,0.1909267303274283,0.06390169288140989,2.3400305644799406,795.3342031929976,-2.033663648813247,88453.9517788042,2.1330990327025203,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,3.589703,4.564791,Fall
0.15341919445217078,0.9772693649041904,1.9071093938853083e-05,0.2188177554779739,0.005114810673192227,-0.1656179030842909,3.9873504609051134,0.10990653712110905,-1.7954016810226314,3.2874452642101186,803.8963030897758,0.9944334166377738,41878.54131393484,-1.110198217294682,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,4.089546,5.064827,Fall
0.24232432409208493,0.9793558194218988,6.735461245727629e-06,-0.14775369269836197,-0.34037965887928123,-0.338920273935113,0.500869048656356,-0.4967265532669408,0.04730763433092411,0.1629613567888457,805.9040192206006,0.5386084696090094,33957.82017343929,-0.6913699182578988,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,4.591483,5.564791,Fall
0.24232432409208493,0.9781568393091743,8.44767199527266e-06,-0.08336544729730885,-0.34037965887928123,-0.2051292253427969,0.7848291192192725,-0.41287610643181943,0.7088632898586514,0.016136855941549122,801.1415571631925,-0.6936482467614515,53435.91749875491,0.6850267805525415,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,5.091125,6.064819,Fall
0.13663651350633335,0.9770715013369619,4.462702922110078e-06,-0.2476358145110305,-0.3488236238122781,-0.2159136283514692,0.5988850572074647,-0.46559495124626776,0.11749022415572188,-0.36409879363762965,802.6078526161988,0.6964250665284982,42958.489099678365,-0.4222763055662612,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,5.591104,6.564818,Fall
0.208084795903556,0.978357167071868,9.395480694788648e-06,-0.05052760489373723,-0.2844145313143013,-0.2512646962279612,1.073991911589514,-0.34208655278070427,0.020396480593381686,-0.6432946727294846,800.7621979412304,-1.207643320037941,51474.42246878672,1.2247658700969806,FallingForwards_p1_1_35sek_20260206_113359.parquet,1,Fall,6.089354,7.064799,Fall
